date,time,route,route_type,origin,destination,flight_number,airline,status
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,IB4264,Iberia,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,G36382,Gol,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,TN1193,Air Tahiti Nui,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,MH9537,Malaysia Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,IB8011,Iberia,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,G36037,Gol,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,AA2793,American Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,CX7500,Cathay Pacific,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,AA2732,American Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,AA1528,American Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,AA3245,American Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,AA1660,American Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,DL439,Delta Air Lines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,WS8189,WestJet,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,VS2073,Virgin Atlantic,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,MU8718,China Eastern Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,LY4285,El Al,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,LA6767,LATAM Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,KE7406,Korean Air,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,CI9004,China Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,AM3577,Aeromexico,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,AA1639,American Airlines,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,TN1291,Air Tahiti Nui,landed
2025-12-30,21:02:04,DFW to Los Angeles,domestic,DFW,LAX,MH9453,Malaysia Airlines,landed
